TIMESTAMPms	M4ATTITUDEroll	M4ATTITUDErollspeed
32813	3.271210566163063e-02	4.577143117785454e-04
32825	3.271105885505676e-02	6.070514209568501e-04
32833	3.271391242742538e-02	1.522026956081390e-03
32845	3.271386399865150e-02	-6.222305819392204e-04
32857	3.270805254578590e-02	-5.089854821562767e-04
32873	3.271538391709328e-02	-1.816228032112122e-04
32881	3.271638974547386e-02	1.263777725398540e-03
32893	3.272732347249985e-02	1.101815607398748e-03
32905	3.273015841841698e-02	1.337427645921707e-03
32917	3.274455666542053e-02	1.919000409543514e-03
32929	3.275710344314575e-02	1.374559942632914e-03
32941	3.277590125799179e-02	2.980807796120644e-03
32953	3.278367593884468e-02	1.333150081336498e-03
32965	3.278957679867744e-02	1.386324409395456e-03
32978	3.279726207256317e-02	6.745797581970692e-04
32991	3.279959782958031e-02	1.019793096929789e-03
33003	3.279693797230721e-02	1.463957130908966e-03
33015	3.279621526598930e-02	7.633497007191181e-04
33027	3.278505429625511e-02	3.392202779650688e-05
33039	3.277520090341568e-02	2.776691690087318e-05
33051	3.277693316340446e-02	4.201824776828289e-04
33063	3.277401253581047e-02	6.671342998743057e-05
33075	3.278069570660591e-02	1.561707351356745e-03
33087	3.278655558824539e-02	4.362771287560463e-04
33099	3.278389945626259e-02	6.037424318492413e-04
33111	3.278356418013573e-02	1.200876198709011e-03
33123	3.278519213199615e-02	5.892938934266567e-04
33135	3.278807550668716e-02	6.418530829250813e-04
33147	3.278739005327225e-02	5.954243242740631e-04
33159	3.277924284338951e-02	1.160471700131893e-03
33171	3.278747200965881e-02	1.657028682529926e-03
33183	3.279199451208115e-02	5.348878912627697e-04
33195	3.279432281851768e-02	6.589861586689949e-04
33207	3.279228135943413e-02	1.529926899820566e-03
33219	3.278240934014320e-02	2.720365300774574e-04
33231	3.278522193431854e-02	7.307357154786587e-04
33243	3.279392048716545e-02	4.245103336870670e-04
33255	3.279131278395653e-02	4.149042069911957e-07
33267	3.279237076640129e-02	5.249856039881706e-04
33279	3.279368579387665e-02	1.233013812452555e-03
33291	3.279399499297142e-02	6.574210710823536e-04
33303	3.279819339513779e-02	1.300020609050989e-03
33315	3.279801830649376e-02	1.148884184658527e-04
33327	3.279374539852142e-02	9.743729606270790e-05
33339	3.279297053813934e-02	4.821866750717163e-04
33351	3.278544172644615e-02	5.226731300354004e-04
33363	3.277652710676193e-02	-2.113459631800652e-04
33375	3.277668356895447e-02	7.126769050955772e-04
33387	3.277336806058884e-02	5.527846515178680e-04
33399	3.277171030640602e-02	-3.802576102316380e-04
33411	3.276237472891808e-02	1.623649150133133e-04
33423	3.277398273348808e-02	1.581651624292135e-03
33432	3.277439996600151e-02	5.459613166749477e-04
33445	3.277308121323586e-02	8.580191060900688e-04
33457	3.278002887964249e-02	1.593133900314569e-03
33469	3.279005736112595e-02	2.468709833920002e-03
33485	3.280242159962654e-02	1.403066795319319e-03
33493	3.280594199895859e-02	2.747164107859135e-04
33505	3.279681503772736e-02	7.270635105669498e-04
33517	3.280248865485191e-02	9.392746724188328e-04
33529	3.281158581376076e-02	1.601588912308216e-03
33541	3.281627222895622e-02	1.222130376845598e-03
33553	3.281779959797859e-02	2.043228596448898e-05
33565	3.281596675515175e-02	1.584272831678391e-04
33577	3.281531110405922e-02	1.057245768606663e-03
33589	3.281798958778381e-02	1.620531082153320e-03
33601	3.282023593783379e-02	1.619576476514339e-03
33613	3.282930701971054e-02	1.790404785424471e-03
33629	3.283175453543663e-02	1.631374005228281e-03
33641	3.282800316810608e-02	-4.011169075965881e-04
33653	3.283179178833961e-02	1.617559231817722e-03
33665	3.283721581101418e-02	9.416216053068638e-04
33677	3.283511474728584e-02	4.011760465800762e-04
33689	3.283379226922989e-02	6.184689700603485e-04
33701	3.282923623919487e-02	1.821026671677828e-03
33713	3.282303363084793e-02	-3.394931554794312e-04
33725	3.281936794519424e-02	9.360550902783871e-04
33737	3.281285613775253e-02	7.987045682966709e-04
33749	3.281656280159950e-02	4.429747350513935e-04
33761	3.282053023576736e-02	2.122039906680584e-03
33773	3.283299505710602e-02	1.695439685136080e-03
33785	3.282831981778145e-02	1.158826053142548e-04
33797	3.282609209418297e-02	1.097590662539005e-03
33809	3.282406553626060e-02	-1.730732619762421e-04
33821	3.282815963029861e-02	1.437917351722717e-03
33833	3.282235562801361e-02	-3.721136599779129e-04
33845	3.280755132436752e-02	-2.328664995729923e-04
33857	3.279567882418633e-02	6.871996447443962e-05
33869	3.279180079698563e-02	2.164719626307487e-04
33881	3.278066217899323e-02	-3.947457298636436e-04
33893	3.278071433305740e-02	-7.706414908170700e-05
33905	3.277233242988586e-02	3.133029676973820e-04
33917	3.276924416422844e-02	-4.631765186786652e-04
33929	3.277930989861488e-02	2.682666759938002e-03
33941	3.278597444295883e-02	5.054511129856110e-04
33953	3.277251496911049e-02	1.322080846875906e-03
33965	3.279375657439232e-02	2.301392145454884e-03
33977	3.270782157778740e-02	-2.156208455562592e-02
33989	3.280253708362579e-02	1.977425627410412e-02
34001	3.280116990208626e-02	-1.469714194536209e-02
34013	3.274743631482124e-02	6.564538925886154e-03
34025	3.281969204545021e-02	2.541916444897652e-03
34037	3.276522085070610e-02	-5.717505700886250e-03
34049	3.277031332254410e-02	5.713855382055044e-03
34061	3.278674185276031e-02	-3.228488843888044e-03
34073	3.274448588490486e-02	1.347324810922146e-03
34085	3.279604017734528e-02	2.940465230494738e-03
34097	3.276870399713516e-02	-1.201086211949587e-03
34109	3.276386857032776e-02	-2.239751629531384e-04
34121	3.276949748396873e-02	1.653189305216074e-03
34133	3.277004882693291e-02	5.509229376912117e-04
34145	3.275946900248528e-02	-2.063778229057789e-04
34157	3.275543078780174e-02	4.840018227696419e-04
34169	3.276408091187477e-02	2.341970335692167e-03
34181	3.276634961366653e-02	5.486072041094303e-04
34193	3.275131434202194e-02	-7.915599271655083e-04
34205	3.275069221854210e-02	9.586396627128124e-04
34217	3.274759650230408e-02	1.378842163830996e-03
34229	3.275540843605995e-02	5.475659854710102e-04
34237	3.275235369801521e-02	7.175221107900143e-04
34249	3.274128213524818e-02	-5.355398170650005e-04
34261	3.273396939039230e-02	7.401076145470142e-04
34273	3.271871805191040e-02	-3.399271517992020e-04
34285	3.272892907261848e-02	1.368031371384859e-03
34297	3.273094072937965e-02	-1.053856685757637e-03
34309	3.272840753197670e-02	1.348342746496201e-03
34321	3.272306546568871e-02	1.640059053897858e-06
34333	3.272408992052078e-02	5.432260222733021e-04
34345	3.272335976362228e-02	1.073783263564110e-03
34357	3.272421285510063e-02	-5.396534688770771e-04
34369	3.272381424903870e-02	5.295281298458576e-04
34381	3.272348642349243e-02	9.728148579597473e-04
34393	3.271724656224251e-02	4.754737019538879e-04
34405	3.271485120058060e-02	1.237639691680670e-03
34417	3.271359205245972e-02	1.315172761678696e-03
34429	3.269965574145317e-02	-5.042538978159428e-04
34441	3.269087895750999e-02	2.461401745676994e-04
34453	3.269302845001221e-02	1.048958394676447e-03
34465	3.268980979919434e-02	4.939776845276356e-04
34477	3.270522132515907e-02	1.022969372570515e-03
34489	3.270990774035454e-02	3.135181032121181e-04
34501	3.271765634417534e-02	2.060054801404476e-03
34513	3.272987157106400e-02	5.950587801635265e-04
34525	3.271876275539398e-02	-1.222325488924980e-03
34537	3.271617367863655e-02	4.760967567563057e-04
34549	3.271804749965668e-02	8.430611342191696e-05
34561	3.271275386214256e-02	4.875850863754749e-04
34573	3.271679580211639e-02	1.614995766431093e-03
34585	3.271596878767014e-02	5.519902333617210e-04
34597	3.271281719207764e-02	4.859645850956440e-04
34609	3.269869089126587e-02	1.113205216825008e-04
34621	3.270155936479568e-02	1.618694514036179e-03
34633	3.270818293094635e-02	1.273633446544409e-03
34645	3.271384537220001e-02	1.102007925510406e-03
34657	3.271999582648277e-02	1.313328277319670e-03
34669	3.271900862455368e-02	5.548214539885521e-04
34681	3.272064402699471e-02	1.458246260881424e-03
34693	3.272413462400436e-02	4.212777130305767e-04
34705	3.271647170186043e-02	8.450336754322052e-04
34717	3.270568326115608e-02	-5.289800465106964e-04
34729	3.271067887544632e-02	1.562185585498810e-03
34741	3.271656483411789e-02	9.862612932920456e-04
34753	3.272383660078049e-02	1.144509296864271e-03
34765	3.271896764636040e-02	5.921437405049801e-04
34777	3.272768482565880e-02	1.647410914301872e-03
34785	3.273652493953705e-02	1.638134475797415e-03
34797	3.273677453398705e-02	2.045100554823875e-04
34809	3.272354602813721e-02	4.564663395285606e-04
34821	3.272860497236252e-02	9.008059278130531e-04
34833	3.272288292646408e-02	4.140515811741352e-04
34845	3.272162377834320e-02	1.310667488723993e-03
34857	3.272808715701103e-02	5.601681768894196e-04
34869	3.273060917854309e-02	7.423250935971737e-04
34881	3.273702412843704e-02	1.593993045389652e-03
34893	3.273072838783264e-02	4.981183446943760e-04
34905	3.273219615221024e-02	9.422139264643192e-04
34917	3.273507207632065e-02	4.837661981582642e-04
34929	3.272572532296181e-02	-8.663418702781200e-04
34937	3.271692618727684e-02	-1.420853659510612e-04
34949	3.270160779356956e-02	-6.856457330286503e-04
34961	3.270270675420761e-02	3.628367558121681e-04
34973	3.269836306571960e-02	6.287330761551857e-04
34985	3.270467370748520e-02	1.502664294093847e-03
34997	3.269843384623528e-02	5.332124419510365e-04
35009	3.269789367914200e-02	4.473961889743805e-04
35021	3.269301354885101e-02	9.178048931062222e-04
35033	3.269994258880615e-02	1.574064604938030e-03
35045	3.270450979471207e-02	3.124671056866646e-04
35057	3.271160274744034e-02	1.102044247090816e-03
35073	3.270199894905090e-02	8.094618096947670e-04
35085	3.270148485898972e-02	4.373453557491302e-04
35097	3.269297257065773e-02	3.092470578849316e-04
35109	3.269658237695694e-02	1.033204607665539e-03
35121	3.271089866757393e-02	1.656944397836924e-03
35133	3.270822763442993e-02	-5.869064480066299e-04
35147	3.269684314727783e-02	9.753103367984295e-04
35159	3.269026800990105e-02	3.150771372020245e-04
35171	3.269338607788086e-02	1.288225874304771e-03
35183	3.269121423363686e-02	3.339126706123352e-04
35195	3.268507868051529e-02	-5.171550437808037e-04
35207	3.267335146665573e-02	4.169889725744724e-04
35219	3.265984728932381e-02	-5.859234370291233e-04
35231	3.265444561839104e-02	4.366859793663025e-04
35243	3.264738619327545e-02	-5.930857732892036e-04
35255	3.263955190777779e-02	4.945681430399418e-04
35267	3.263697028160095e-02	4.545645788311958e-04
35279	3.263365477323532e-02	1.810407266020775e-04
35291	3.263545408844948e-02	1.456001307815313e-03
35303	3.264040872454643e-02	9.239804930984974e-04
35315	3.264258056879044e-02	1.141084358096123e-04
35327	3.264408558607101e-02	1.297004520893097e-03
35335	3.264362365007401e-02	4.770159721374512e-04
35347	3.263593092560768e-02	4.956927150487900e-04
35359	3.263457864522934e-02	-1.419070176780224e-04
35371	3.263487666845322e-02	6.602681241929531e-04
35383	3.263901919126511e-02	8.115530945360661e-04
35395	3.264397755265236e-02	1.810552552342415e-03
35407	3.263724595308304e-02	-4.631252959370613e-04
35419	3.263017907738686e-02	4.918952472507954e-04
35435	3.262741491198540e-02	-8.895620703697205e-05
35443	3.262355551123619e-02	3.962358459830284e-05
35455	3.263010084629059e-02	1.223084051162004e-03
35467	3.264893963932991e-02	2.488004975020885e-03
35479	3.266129642724991e-02	1.571958884596825e-03
35491	3.266245499253273e-02	-4.599182866513729e-04
35503	3.265469893813133e-02	5.266750231385231e-04
35515	3.265462815761566e-02	-8.415430784225464e-05
35527	3.265482559800148e-02	-1.097824424505234e-04
35539	3.265592455863953e-02	1.687888521701097e-03
35551	3.266474604606628e-02	-3.560693003237247e-04
35563	3.266251459717751e-02	4.210574552416801e-04
35575	3.266247734427452e-02	8.182297460734844e-04
35587	3.266203403472900e-02	5.449741147458553e-04
35599	3.266491368412971e-02	1.482063438743353e-03
35611	3.266263008117676e-02	1.152381300926208e-04
35619	3.265488892793655e-02	-5.712001584470272e-04
